dataset,best_params,test_accuracy,test_f1,roc_auc
SRS_sampled_df_5000_set_5,"{'n_estimators': 983, 'max_depth': 27, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7133960225226079,0.6953370052717649,0.8359913597929631
SRS_sampled_df_5000_set_6,"{'n_estimators': 193, 'max_depth': 14, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7078231034613489,0.6881925684780086,0.8369258193480432
SRS_sampled_df_5000_set_7,"{'n_estimators': 661, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.7012074913750616,0.6756796281354195,0.8316294933290882
SRS_sampled_df_5000_set_8,"{'n_estimators': 275, 'max_depth': 14, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7090261057500901,0.691009858357552,0.832938353097947
SRS_sampled_df_5000_set_9,"{'n_estimators': 257, 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.6876332925754258,0.6635202694501334,0.830770706170675
SRS_sampled_df_5000_set_10,"{'n_estimators': 649, 'max_depth': 26, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.7074795761699869,0.6852920257827793,0.8318286250889264
SRS_sampled_df_5000_set_11,"{'n_estimators': 48, 'max_depth': 29, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.7073455110765643,0.6876341490438496,0.8273015194273293
SRS_sampled_df_5000_set_12,"{'n_estimators': 647, 'max_depth': 32, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.7082274881516588,0.6879165814525284,0.8356771878945981
SRS_sampled_df_5000_set_13,"{'n_estimators': 38, 'max_depth': 30, 'min_samples_split': 13, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7025449030851618,0.6830370930187445,0.8302753102199746
SRS_sampled_df_5000_set_14,"{'n_estimators': 822, 'max_depth': 11, 'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6956319834718576,0.6731529665699694,0.8324698421711199
SRS_sampled_df_5000_set_15,"{'n_estimators': 456, 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 11, 'max_features': 'log2'}",0.6843950795125002,0.6553748243684175,0.8292509358811098
SRS_sampled_df_5000_set_16,"{'n_estimators': 836, 'max_depth': 27, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 'log2'}",0.7026166399727058,0.683170000546705,0.8318663239192627
SRS_sampled_df_5000_set_17,"{'n_estimators': 402, 'max_depth': 28, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.7076113744075829,0.6871793621521337,0.8365221357533671
SRS_sampled_df_5000_set_18,"{'n_estimators': 343, 'max_depth': 14, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7089039473060702,0.689971635327002,0.8360548319239575
SRS_sampled_df_5000_set_19,"{'n_estimators': 394, 'max_depth': 31, 'min_samples_split': 13, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.7006028321737977,0.6752833434749077,0.8317571566267856
SRS_sampled_df_5000_set_20,"{'n_estimators': 907, 'max_depth': 32, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.6983469507687058,0.6768874604546254,0.834317767432487
SRS_sampled_df_10000_set_1,"{'n_estimators': 680, 'max_depth': 20, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7321166580752607,0.7141740317748152,0.8472504896819041
SRS_sampled_df_10000_set_2,"{'n_estimators': 913, 'max_depth': 26, 'min_samples_split': 14, 'min_samples_leaf': 7, 'max_features': 'log2'}",0.7201361124614332,0.6988600293179875,0.8438564633370894
SRS_sampled_df_10000_set_3,"{'n_estimators': 409, 'max_depth': 17, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.735260574205385,0.7188030364572406,0.8429621959141321
SRS_sampled_df_10000_set_4,"{'n_estimators': 158, 'max_depth': 29, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.723172582036712,0.7057999175001128,0.8432868668905317
SRS_sampled_df_10000_set_5,"{'n_estimators': 892, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 11, 'max_features': 'sqrt'}",0.7060626500287659,0.6811959525410098,0.8397798015654014
SRS_sampled_df_10000_set_6,"{'n_estimators': 112, 'max_depth': 18, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7302064124680269,0.7117620851463743,0.8452853875079648
SRS_sampled_df_10000_set_7,"{'n_estimators': 572, 'max_depth': 27, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7298830061471346,0.7098503460887344,0.8453770896891445
SRS_sampled_df_10000_set_8,"{'n_estimators': 548, 'max_depth': 17, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7394409506616144,0.7247378468340329,0.8450321742098091
SRS_sampled_df_10000_set_9,"{'n_estimators': 294, 'max_depth': 24, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.7210391104674807,0.7016417043939271,0.8451364985999251
SRS_sampled_df_10000_set_10,"{'n_estimators': 725, 'max_depth': 19, 'min_samples_split': 2, 'min_samples_leaf': 9, 'max_features': 'sqrt'}",0.7147135829895271,0.6930592242352168,0.8403321494334073
SRS_sampled_df_10000_set_11,"{'n_estimators': 131, 'max_depth': 17, 'min_samples_split': 12, 'min_samples_leaf': 9, 'max_features': 'sqrt'}",0.7082403578193647,0.6863423972438321,0.8395998625272638
SRS_sampled_df_10000_set_12,"{'n_estimators': 601, 'max_depth': 17, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7343954604975993,0.7173775125509689,0.8457050280000651
SRS_sampled_df_10000_set_13,"{'n_estimators': 962, 'max_depth': 20, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7325365732705182,0.7155138014161317,0.8435431762128527
SRS_sampled_df_10000_set_14,"{'n_estimators': 559, 'max_depth': 22, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.7139726516406041,0.6933236569097913,0.8412278608670023
SRS_sampled_df_10000_set_15,"{'n_estimators': 906, 'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7282373708324242,0.7102243089575836,0.8450690822265463
SRS_sampled_df_10000_set_16,"{'n_estimators': 360, 'max_depth': 28, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7416242799210764,0.727842075126974,0.8465820509602001
SRS_sampled_df_10000_set_17,"{'n_estimators': 693, 'max_depth': 14, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7229214396937328,0.7056582884984249,0.8447082671875291
SRS_sampled_df_10000_set_18,"{'n_estimators': 319, 'max_depth': 16, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2'}",0.7231170531410549,0.7047561449562124,0.8446163335234088
SRS_sampled_df_10000_set_19,"{'n_estimators': 869, 'max_depth': 25, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.730776478522618,0.7120227042036271,0.8455694665587352
SRS_sampled_df_10000_set_20,"{'n_estimators': 727, 'max_depth': 24, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7275467806392114,0.7102991742442264,0.8446936401815013
SRS_sampled_df_20000_set_1,"{'n_estimators': 848, 'max_depth': 22, 'min_samples_split': 11, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",0.7383929152829328,0.7201711171822914,0.8518511477281862
SRS_sampled_df_20000_set_2,"{'n_estimators': 388, 'max_depth': 18, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7596037926427943,0.7464059523998178,0.8569563462234465
SRS_sampled_df_20000_set_3,"{'n_estimators': 91, 'max_depth': 17, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7566324150128579,0.7434278095007147,0.8528810820683493
SRS_sampled_df_20000_set_4,"{'n_estimators': 185, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.7535341252090074,0.7389867766390033,0.852124802797741
SRS_sampled_df_20000_set_5,"{'n_estimators': 169, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7717360613366347,0.7601832018845046,0.8601252074173031
SRS_sampled_df_20000_set_6,"{'n_estimators': 30, 'max_depth': 15, 'min_samples_split': 9, 'min_samples_leaf': 12, 'max_features': 'sqrt'}",0.7249818217336097,0.7049577359065105,0.8470699836327721
SRS_sampled_df_20000_set_7,"{'n_estimators': 270, 'max_depth': 31, 'min_samples_split': 13, 'min_samples_leaf': 13, 'max_features': 'log2'}",0.7275735613228018,0.7076861658981063,0.8467530490652797
SRS_sampled_df_20000_set_8,"{'n_estimators': 815, 'max_depth': 24, 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 'log2'}",0.7354547329794049,0.7179790893918913,0.8490375475349106
SRS_sampled_df_20000_set_9,"{'n_estimators': 356, 'max_depth': 21, 'min_samples_split': 11, 'min_samples_leaf': 16, 'max_features': 'log2'}",0.7212491720326192,0.7014596236384569,0.8473507943520925
SRS_sampled_df_20000_set_10,"{'n_estimators': 261, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.7393581191195324,0.7217812699361632,0.8504691789480976
SRS_sampled_df_20000_set_11,"{'n_estimators': 541, 'max_depth': 20, 'min_samples_split': 14, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.7430681509638881,0.7253303739850981,0.8536267344392435
SRS_sampled_df_20000_set_12,"{'n_estimators': 961, 'max_depth': 14, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'log2'}",0.7316893153301784,0.7136100214792058,0.8490716345868105
SRS_sampled_df_20000_set_13,"{'n_estimators': 444, 'max_depth': 32, 'min_samples_split': 16, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.7489822725446986,0.7328930397127958,0.8518782003686823
SRS_sampled_df_20000_set_14,"{'n_estimators': 463, 'max_depth': 19, 'min_samples_split': 6, 'min_samples_leaf': 13, 'max_features': 'sqrt'}",0.7280368351323763,0.7078334195799773,0.8487398022004037
SRS_sampled_df_20000_set_15,"{'n_estimators': 383, 'max_depth': 25, 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.7577506112469438,0.7425023985388688,0.853672592053727
SRS_sampled_df_20000_set_16,"{'n_estimators': 927, 'max_depth': 18, 'min_samples_split': 7, 'min_samples_leaf': 10, 'max_features': 'sqrt'}",0.7363144131338231,0.7192541072767363,0.8483183296195175
SRS_sampled_df_20000_set_17,"{'n_estimators': 567, 'max_depth': 32, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.7594184960806027,0.7458162184742761,0.8568809492030385
SRS_sampled_df_20000_set_18,"{'n_estimators': 64, 'max_depth': 17, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.7458998588030846,0.7299346094463897,0.8520558850943097
SRS_sampled_df_20000_set_19,"{'n_estimators': 58, 'max_depth': 16, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",0.7365301958060174,0.7194902126473649,0.8484150347637396
SRS_sampled_df_20000_set_20,"{'n_estimators': 828, 'max_depth': 15, 'min_samples_split': 13, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7447925155654073,0.7292666992259124,0.8536420048694817
