dataset,best_params,test_accuracy,test_f1
kmeans_sampled_data_5000_set_3,"{'lambda_l1': 9.97454238088094e-07, 'lambda_l2': 4.269454937525971, 'num_leaves': 446, 'feature_fraction': 0.8317063742203447, 'bagging_fraction': 0.8137731197149616, 'bagging_freq': 1, 'min_child_samples': 44, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.612915468769273,0.5748030933957831
BalancedSampling_sampled_data_5000_set_4,"{'lambda_l1': 2.9045518251843756, 'lambda_l2': 5.8564129891907414e-05, 'num_leaves': 218, 'feature_fraction': 0.8753922230880214, 'bagging_fraction': 0.9962210976290333, 'bagging_freq': 4, 'min_child_samples': 30, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.724507320220508,0.7118566571037119
clhs_sampled_data_5000_set_4,"{'lambda_l1': 4.263587220375312, 'lambda_l2': 3.363112594603865, 'num_leaves': 282, 'feature_fraction': 0.7555827746921409, 'bagging_fraction': 0.8182394527835579, 'bagging_freq': 1, 'min_child_samples': 35, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.709050885732449,0.6946471184316416
FCMtp1sampled_data_5000_set_4,"{'lambda_l1': 2.60214542222446, 'lambda_l2': 1.1855936852882282e-08, 'num_leaves': 291, 'feature_fraction': 0.699853547859298, 'bagging_fraction': 0.9775467301044338, 'bagging_freq': 6, 'min_child_samples': 28, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6182289146337993,0.5609221652679557
FCMtp2sampled_data_5000_set_4,"{'lambda_l1': 0.2634555775523065, 'lambda_l2': 5.777574707813949, 'num_leaves': 495, 'feature_fraction': 0.8833170994347003, 'bagging_fraction': 0.5977287342323464, 'bagging_freq': 4, 'min_child_samples': 5, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5729887184158341,0.5086087406894189
FSCS_sampled_data_5000_set_4,"{'lambda_l1': 3.8693682672020406, 'lambda_l2': 2.8047577719742418e-05, 'num_leaves': 476, 'feature_fraction': 0.8601309785726712, 'bagging_fraction': 0.9831707596698745, 'bagging_freq': 2, 'min_child_samples': 61, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7227519854259771,0.7105974166682199
kmeans_sampled_data_5000_set_4,"{'lambda_l1': 1.1552752029637782e-05, 'lambda_l2': 9.015242388126767, 'num_leaves': 402, 'feature_fraction': 0.7774046386295866, 'bagging_fraction': 0.8805852015416753, 'bagging_freq': 7, 'min_child_samples': 8, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6096704714734376,0.5650207774580005
BalancedSampling_sampled_data_5000_set_5,"{'lambda_l1': 6.38643007502277, 'lambda_l2': 0.007324729873103137, 'num_leaves': 228, 'feature_fraction': 0.9092749034949237, 'bagging_fraction': 0.9509358840370843, 'bagging_freq': 14, 'min_child_samples': 85, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7006252787187005,0.6834968040319185
clhs_sampled_data_5000_set_5,"{'lambda_l1': 8.809196484105997e-05, 'lambda_l2': 9.513296023965202, 'num_leaves': 294, 'feature_fraction': 0.9729700107259833, 'bagging_fraction': 0.6702247059578611, 'bagging_freq': 0, 'min_child_samples': 87, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7140512178228156,0.7005064781968025
FCMtp1sampled_data_5000_set_5,"{'lambda_l1': 3.1172772931383492, 'lambda_l2': 7.870029918978266e-06, 'num_leaves': 74, 'feature_fraction': 0.6674371482121123, 'bagging_fraction': 0.9474163369957858, 'bagging_freq': 3, 'min_child_samples': 11, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6121564050743408,0.554589163579176
FCMtp2sampled_data_5000_set_5,"{'lambda_l1': 1.1426366365444401e-08, 'lambda_l2': 9.50542100925269, 'num_leaves': 227, 'feature_fraction': 0.8801625252051016, 'bagging_fraction': 0.6829885071201676, 'bagging_freq': 2, 'min_child_samples': 8, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5918704278272751,0.5307042575210038
FSCS_sampled_data_5000_set_5,"{'lambda_l1': 0.7367660553259903, 'lambda_l2': 9.424067457358127, 'num_leaves': 495, 'feature_fraction': 0.9525790447060901, 'bagging_fraction': 0.9617622022900891, 'bagging_freq': 8, 'min_child_samples': 60, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.726727581528185,0.7152840248725125
kmeans_sampled_data_5000_set_5,"{'lambda_l1': 3.941958372532362e-08, 'lambda_l2': 8.831458582740138, 'num_leaves': 489, 'feature_fraction': 0.9618184526389899, 'bagging_fraction': 0.8997632545134424, 'bagging_freq': 2, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6240737050847779,0.57461382053233
BalancedSampling_sampled_data_5000_set_6,"{'lambda_l1': 3.945878930458419, 'lambda_l2': 7.777307803625726e-07, 'num_leaves': 288, 'feature_fraction': 0.8356269896610597, 'bagging_fraction': 0.9622437182418939, 'bagging_freq': 6, 'min_child_samples': 21, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7168882183826251,0.7037085792683789
clhs_sampled_data_5000_set_6,"{'lambda_l1': 4.444462496400209, 'lambda_l2': 0.8187050820602042, 'num_leaves': 242, 'feature_fraction': 0.9943774896731351, 'bagging_fraction': 0.7920497674268255, 'bagging_freq': 3, 'min_child_samples': 40, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7102748759405274,0.6946825795484317
FCMtp1sampled_data_5000_set_6,"{'lambda_l1': 2.6786941636659476, 'lambda_l2': 3.6225415769136824e-05, 'num_leaves': 374, 'feature_fraction': 0.7695075442254543, 'bagging_fraction': 0.9559350173331038, 'bagging_freq': 7, 'min_child_samples': 21, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6109419031624491,0.553987994741094
FCMtp2sampled_data_5000_set_6,"{'lambda_l1': 0.6085781240511613, 'lambda_l2': 7.368809062770721, 'num_leaves': 305, 'feature_fraction': 0.7292725427999867, 'bagging_fraction': 0.9799090297882662, 'bagging_freq': 9, 'min_child_samples': 4, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5877525072822674,0.5256651650473726
FSCS_sampled_data_5000_set_6,"{'lambda_l1': 4.28165431552243, 'lambda_l2': 1.655302181328379, 'num_leaves': 347, 'feature_fraction': 0.8727210420000966, 'bagging_fraction': 0.7746893138534366, 'bagging_freq': 15, 'min_child_samples': 32, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7174764927461975,0.7040624812863572
kmeans_sampled_data_5000_set_6,"{'lambda_l1': 0.00481870897902833, 'lambda_l2': 9.057576031286764, 'num_leaves': 150, 'feature_fraction': 0.7891614797357228, 'bagging_fraction': 0.8966641202417927, 'bagging_freq': 4, 'min_child_samples': 31, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6111032041976222,0.5662075198528679
BalancedSampling_sampled_data_5000_set_7,"{'lambda_l1': 2.3931189762096046, 'lambda_l2': 6.9077192915453995, 'num_leaves': 336, 'feature_fraction': 0.4726142964089123, 'bagging_fraction': 0.9600566506257217, 'bagging_freq': 12, 'min_child_samples': 42, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7073335041226647,0.6914081351035888
clhs_sampled_data_5000_set_7,"{'lambda_l1': 4.156458613791328, 'lambda_l2': 0.0024606261701662032, 'num_leaves': 410, 'feature_fraction': 0.6584195310876112, 'bagging_fraction': 0.9576930749239276, 'bagging_freq': 5, 'min_child_samples': 1, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7200288444204074,0.7070411233873812
FCMtp1sampled_data_5000_set_7,"{'lambda_l1': 0.18385837081190334, 'lambda_l2': 9.726211378543384, 'num_leaves': 159, 'feature_fraction': 0.9493713534503888, 'bagging_fraction': 0.9639040184523648, 'bagging_freq': 5, 'min_child_samples': 19, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6144620610476976,0.5588030496724934
FCMtp2sampled_data_5000_set_7,"{'lambda_l1': 2.290034857201921, 'lambda_l2': 3.7566360802109826, 'num_leaves': 150, 'feature_fraction': 0.9757476036824612, 'bagging_fraction': 0.8464102436871637, 'bagging_freq': 0, 'min_child_samples': 11, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5923068894518612,0.5328488732035285
FSCS_sampled_data_5000_set_7,"{'lambda_l1': 4.084825468511035, 'lambda_l2': 1.6152592765423756e-06, 'num_leaves': 91, 'feature_fraction': 0.9997213944280733, 'bagging_fraction': 0.976304971108207, 'bagging_freq': 2, 'min_child_samples': 48, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.723549002305656,0.7119824693012835
kmeans_sampled_data_5000_set_7,"{'lambda_l1': 2.3406772519576187, 'lambda_l2': 5.869398307361402e-05, 'num_leaves': 139, 'feature_fraction': 0.921040204922145, 'bagging_fraction': 0.806208485562029, 'bagging_freq': 14, 'min_child_samples': 16, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6162933022117218,0.5806645296558186
BalancedSampling_sampled_data_5000_set_8,"{'lambda_l1': 5.15819633040247e-05, 'lambda_l2': 9.012327338649147, 'num_leaves': 221, 'feature_fraction': 0.8145281974146897, 'bagging_fraction': 0.6069487136821873, 'bagging_freq': 9, 'min_child_samples': 83, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7023616369208581,0.6862965965271993
clhs_sampled_data_5000_set_8,"{'lambda_l1': 4.427107971068217, 'lambda_l2': 9.157742393647036e-08, 'num_leaves': 368, 'feature_fraction': 0.6295786271328214, 'bagging_fraction': 0.7467387017050311, 'bagging_freq': 0, 'min_child_samples': 34, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7130928999079635,0.6993294276842703
FCMtp1sampled_data_5000_set_8,"{'lambda_l1': 3.6767129396914697, 'lambda_l2': 0.003491647764361223, 'num_leaves': 120, 'feature_fraction': 0.8969412604171019, 'bagging_fraction': 0.8721930107281498, 'bagging_freq': 11, 'min_child_samples': 46, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6073078857229607,0.5524465494944772
FCMtp2sampled_data_5000_set_8,"{'lambda_l1': 2.9221548142822957, 'lambda_l2': 0.007509418935690805, 'num_leaves': 376, 'feature_fraction': 0.9464409522003049, 'bagging_fraction': 0.9825122653111221, 'bagging_freq': 8, 'min_child_samples': 36, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6170239010180942,0.5686891885991079
FSCS_sampled_data_5000_set_8,"{'lambda_l1': 5.587274826398928, 'lambda_l2': 7.397187121539688e-08, 'num_leaves': 304, 'feature_fraction': 0.9793192426666218, 'bagging_fraction': 0.9705569773160112, 'bagging_freq': 13, 'min_child_samples': 85, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7121820234740448,0.6975338300342738
kmeans_sampled_data_5000_set_8,"{'lambda_l1': 1.6459012821753354, 'lambda_l2': 5.3427883843292765, 'num_leaves': 469, 'feature_fraction': 0.9519201136528856, 'bagging_fraction': 0.9999280027909858, 'bagging_freq': 5, 'min_child_samples': 5, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6185230518155854,0.563546538151263
BalancedSampling_sampled_data_5000_set_9,"{'lambda_l1': 4.673944073391172, 'lambda_l2': 0.0006353554049489145, 'num_leaves': 328, 'feature_fraction': 0.7590383381583067, 'bagging_fraction': 0.8478009100060655, 'bagging_freq': 0, 'min_child_samples': 53, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7098763675006879,0.693794331306509
clhs_sampled_data_5000_set_9,"{'lambda_l1': 0.20262290086567944, 'lambda_l2': 6.290984268600779, 'num_leaves': 86, 'feature_fraction': 0.6794632130608791, 'bagging_fraction': 0.9684254835210178, 'bagging_freq': 6, 'min_child_samples': 62, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7144687028550283,0.700853967977013
FCMtp1sampled_data_5000_set_9,"{'lambda_l1': 0.0008507368261067087, 'lambda_l2': 6.441245030587747, 'num_leaves': 351, 'feature_fraction': 0.9128504549603785, 'bagging_fraction': 0.8838975558934885, 'bagging_freq': 9, 'min_child_samples': 24, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6132950006167392,0.5606373994647866
FCMtp2sampled_data_5000_set_9,"{'lambda_l1': 1.342368813213305e-05, 'lambda_l2': 9.711068426668893, 'num_leaves': 505, 'feature_fraction': 0.8171448501532217, 'bagging_fraction': 0.9921328029230856, 'bagging_freq': 7, 'min_child_samples': 40, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6220526979970207,0.5821049127894743
FSCS_sampled_data_5000_set_9,"{'lambda_l1': 4.1015099643771125, 'lambda_l2': 9.783128077611606, 'num_leaves': 309, 'feature_fraction': 0.7369167471127558, 'bagging_fraction': 0.970051702663831, 'bagging_freq': 5, 'min_child_samples': 60, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.710502595049007,0.6932857718433727
kmeans_sampled_data_5000_set_9,"{'lambda_l1': 4.7265879005729826e-05, 'lambda_l2': 5.792062689453001, 'num_leaves': 476, 'feature_fraction': 0.9537891607916031, 'bagging_fraction': 0.7857437869551864, 'bagging_freq': 7, 'min_child_samples': 23, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6089208960746919,0.5662567658655322
BalancedSampling_sampled_data_5000_set_10,"{'lambda_l1': 4.182041716647436, 'lambda_l2': 0.00033275948981163864, 'num_leaves': 171, 'feature_fraction': 0.6738059441278701, 'bagging_fraction': 0.5563020374797846, 'bagging_freq': 9, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7052081257768542,0.688462545902485
clhs_sampled_data_5000_set_10,"{'lambda_l1': 6.626786722097912, 'lambda_l2': 1.420112918533104e-07, 'num_leaves': 315, 'feature_fraction': 0.9326621442634796, 'bagging_fraction': 0.7596524994766263, 'bagging_freq': 0, 'min_child_samples': 71, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7043446908238687,0.6862708707517038
FCMtp1sampled_data_5000_set_10,"{'lambda_l1': 1.8516673887976705, 'lambda_l2': 0.0020827182444233786, 'num_leaves': 305, 'feature_fraction': 0.659003291396164, 'bagging_fraction': 0.969131463028054, 'bagging_freq': 9, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.604859905306804,0.5534898401160577
FCMtp2sampled_data_5000_set_10,"{'lambda_l1': 1.4060865594964416e-06, 'lambda_l2': 8.53250859272091, 'num_leaves': 478, 'feature_fraction': 0.8546100638393559, 'bagging_fraction': 0.8360905147072577, 'bagging_freq': 7, 'min_child_samples': 15, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.597051037545188,0.5378643145922717
FSCS_sampled_data_5000_set_10,"{'lambda_l1': 3.8317873262368267, 'lambda_l2': 1.2082217261994679e-07, 'num_leaves': 480, 'feature_fraction': 0.7907249304539149, 'bagging_fraction': 0.9433586580734769, 'bagging_freq': 6, 'min_child_samples': 15, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7241183000768552,0.712067001207846
kmeans_sampled_data_5000_set_10,"{'lambda_l1': 2.2900218954354283, 'lambda_l2': 0.0037307712089956033, 'num_leaves': 454, 'feature_fraction': 0.8194917302340461, 'bagging_fraction': 0.9979028827414009, 'bagging_freq': 15, 'min_child_samples': 6, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.611577619006955,0.571367930673426
BalancedSampling_sampled_data_5000_set_11,"{'lambda_l1': 3.6007739186983647, 'lambda_l2': 4.7094358716419, 'num_leaves': 221, 'feature_fraction': 0.887884394415407, 'bagging_fraction': 0.9573183364808066, 'bagging_freq': 3, 'min_child_samples': 33, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7185486702152895,0.704946386741288
clhs_sampled_data_5000_set_11,"{'lambda_l1': 4.861519702149544, 'lambda_l2': 0.0015870492519730632, 'num_leaves': 463, 'feature_fraction': 0.6904584704352981, 'bagging_fraction': 0.9052359824585613, 'bagging_freq': 1, 'min_child_samples': 28, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7087282836621028,0.6940598921081588
FCMtp1sampled_data_5000_set_11,"{'lambda_l1': 2.2614490555938604, 'lambda_l2': 5.62619476083371, 'num_leaves': 208, 'feature_fraction': 0.970580179643029, 'bagging_fraction': 0.8583610550313081, 'bagging_freq': 13, 'min_child_samples': 4, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5586993443587335,0.48988556311782394
FCMtp2sampled_data_5000_set_11,"{'lambda_l1': 6.897424194771952e-07, 'lambda_l2': 9.992258371259979, 'num_leaves': 456, 'feature_fraction': 0.6971480628389074, 'bagging_fraction': 0.619126119648024, 'bagging_freq': 0, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6111696222709289,0.5573444208721627
FSCS_sampled_data_5000_set_11,"{'lambda_l1': 4.542567555140057, 'lambda_l2': 0.07830311276466197, 'num_leaves': 295, 'feature_fraction': 0.6923514837083875, 'bagging_fraction': 0.7682621008337521, 'bagging_freq': 5, 'min_child_samples': 42, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.711574772518099,0.696592969543357
kmeans_sampled_data_5000_set_11,"{'lambda_l1': 3.4120337897858155, 'lambda_l2': 0.36585148503029985, 'num_leaves': 101, 'feature_fraction': 0.9600809539132797, 'bagging_fraction': 0.9307735392948926, 'bagging_freq': 13, 'min_child_samples': 9, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.601187934682569,0.5581015840007808
BalancedSampling_sampled_data_5000_set_12,"{'lambda_l1': 5.0467825450635715, 'lambda_l2': 4.9607916304049375e-08, 'num_leaves': 347, 'feature_fraction': 0.8616104630831173, 'bagging_fraction': 0.9989116668053961, 'bagging_freq': 7, 'min_child_samples': 22, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7111762640782595,0.6971214260787514
clhs_sampled_data_5000_set_12,"{'lambda_l1': 2.9392089458092703, 'lambda_l2': 2.3756248326399856, 'num_leaves': 141, 'feature_fraction': 0.9512036541897807, 'bagging_fraction': 0.8976765460457523, 'bagging_freq': 6, 'min_child_samples': 27, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7196303359805679,0.7075250717209187
FCMtp1sampled_data_5000_set_12,"{'lambda_l1': 3.9604928296134627, 'lambda_l2': 0.0019650277768674647, 'num_leaves': 204, 'feature_fraction': 0.8887016093029418, 'bagging_fraction': 0.999391399583096, 'bagging_freq': 9, 'min_child_samples': 36, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5918040097539685,0.5361967587151819
FCMtp2sampled_data_5000_set_12,"{'lambda_l1': 6.002990584642462e-08, 'lambda_l2': 9.874182823559988, 'num_leaves': 268, 'feature_fraction': 0.7685719827922479, 'bagging_fraction': 0.763540959228519, 'bagging_freq': 4, 'min_child_samples': 8, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5832645431859801,0.5211732293001389
FSCS_sampled_data_5000_set_12,"{'lambda_l1': 1.1224951867890895, 'lambda_l2': 9.923035714781468, 'num_leaves': 131, 'feature_fraction': 0.7603680008821423, 'bagging_fraction': 0.8122184668143366, 'bagging_freq': 4, 'min_child_samples': 50, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7182070915525699,0.7043862757692809
kmeans_sampled_data_5000_set_12,"{'lambda_l1': 2.77907577340188, 'lambda_l2': 0.004007454065361168, 'num_leaves': 468, 'feature_fraction': 0.8853212863786565, 'bagging_fraction': 0.6821410092273974, 'bagging_freq': 11, 'min_child_samples': 9, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6029148045885401,0.5579550568589341
BalancedSampling_sampled_data_5000_set_13,"{'lambda_l1': 0.0035629210261835676, 'lambda_l2': 6.63204617718176, 'num_leaves': 393, 'feature_fraction': 0.749993213844497, 'bagging_fraction': 0.8866255695728112, 'bagging_freq': 8, 'min_child_samples': 34, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7223629652823242,0.7089939392957136
clhs_sampled_data_5000_set_13,"{'lambda_l1': 3.773253468479596, 'lambda_l2': 5.133698716162653e-06, 'num_leaves': 268, 'feature_fraction': 0.9934153582044605, 'bagging_fraction': 0.943711736153762, 'bagging_freq': 7, 'min_child_samples': 20, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7231504938658165,0.7087197164540368
FCMtp1sampled_data_5000_set_13,"{'lambda_l1': 0.2691650143945027, 'lambda_l2': 9.595541891836856, 'num_leaves': 355, 'feature_fraction': 0.5607543945262864, 'bagging_fraction': 0.9917437015985383, 'bagging_freq': 0, 'min_child_samples': 4, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5663279344928032,0.5007266584961583
FCMtp2sampled_data_5000_set_13,"{'lambda_l1': 0.03711142072131499, 'lambda_l2': 9.771633675738594, 'num_leaves': 115, 'feature_fraction': 0.5703021065299383, 'bagging_fraction': 0.6654742440792142, 'bagging_freq': 4, 'min_child_samples': 6, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5815092083914492,0.5178462602748198
FSCS_sampled_data_5000_set_13,"{'lambda_l1': 0.0081932220493137, 'lambda_l2': 9.488682505321606, 'num_leaves': 312, 'feature_fraction': 0.8150839576359853, 'bagging_fraction': 0.6667392266332394, 'bagging_freq': 5, 'min_child_samples': 70, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.710995986450713,0.6972219774419077
kmeans_sampled_data_5000_set_13,"{'lambda_l1': 0.35325789145285424, 'lambda_l2': 9.895765649922465, 'num_leaves': 172, 'feature_fraction': 0.9428285746779016, 'bagging_fraction': 0.8343015002783307, 'bagging_freq': 1, 'min_child_samples': 6, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6113404116022886,0.5640038330323259
BalancedSampling_sampled_data_5000_set_14,"{'lambda_l1': 3.8062749239951748, 'lambda_l2': 0.0066345138460355575, 'num_leaves': 323, 'feature_fraction': 0.9396015986351387, 'bagging_fraction': 0.8952646810424609, 'bagging_freq': 7, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7226191492793639,0.7073672655084479
clhs_sampled_data_5000_set_14,"{'lambda_l1': 2.2130061001555346, 'lambda_l2': 6.815334345376955, 'num_leaves': 142, 'feature_fraction': 0.5210472368957312, 'bagging_fraction': 0.34465450227232736, 'bagging_freq': 2, 'min_child_samples': 8, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6978262313436376,0.6789465156346517
