dataset,best_params,test_accuracy,test_f1,roc_auc
FCMtp2sampled_data_1000_set_20,"{'lambda_l1': 2.53459417890671, 'lambda_l2': 5.602249681320521e-05, 'num_leaves': 411, 'feature_fraction': 0.498661361504083, 'bagging_fraction': 0.9681854978517315, 'bagging_freq': 12, 'min_child_samples': 7, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.4942729425100326,0.3769909718093325,0.5720502696301522
FSCS_sampled_data_1000_set_20,"{'lambda_l1': 0.003938916177485273, 'lambda_l2': 9.988265909509009, 'num_leaves': 428, 'feature_fraction': 0.6799032341276857, 'bagging_fraction': 0.536449089809091, 'bagging_freq': 1, 'min_child_samples': 60, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6533233387876738,0.6279162151532449,0.7767779634099286
kmeans_sampled_data_1000_set_20,"{'lambda_l1': 8.93832121440312e-06, 'lambda_l2': 8.192818063453982, 'num_leaves': 228, 'feature_fraction': 0.6236229072217571, 'bagging_fraction': 0.9198643262082542, 'bagging_freq': 0, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5737752872670098,0.5138302701724158,0.7056428514996906
BalancedSampling_sampled_data_5000_set_1,"{'lambda_l1': 5.638716634351041, 'lambda_l2': 1.6781450684057428, 'num_leaves': 447, 'feature_fraction': 0.7217163873182906, 'bagging_fraction': 0.937900791426312, 'bagging_freq': 7, 'min_child_samples': 26, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6994677065839288,0.6831252839950549,0.8302544704944536
clhs_sampled_data_5000_set_1,"{'lambda_l1': 4.681764703308547, 'lambda_l2': 0.030551945432965022, 'num_leaves': 471, 'feature_fraction': 0.6120040721941313, 'bagging_fraction': 0.956570855094468, 'bagging_freq': 6, 'min_child_samples': 22, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7058248650289868,0.6904228857274699,0.830598473577937
FCMtp1sampled_data_5000_set_1,"{'lambda_l1': 1.5476462328211011, 'lambda_l2': 1.961399286519192e-06, 'num_leaves': 419, 'feature_fraction': 0.7561138144934176, 'bagging_fraction': 0.997192887354033, 'bagging_freq': 5, 'min_child_samples': 12, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5794502481189453,0.5246773943223649,0.7364805440330772
FCMtp2sampled_data_5000_set_1,"{'lambda_l1': 3.662399216683501e-05, 'lambda_l2': 9.4752552199002, 'num_leaves': 226, 'feature_fraction': 0.9777604257856871, 'bagging_fraction': 0.6166648490716563, 'bagging_freq': 6, 'min_child_samples': 13, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5650090613228582,0.5009678675607019,0.7435970484972031
FSCS_sampled_data_5000_set_1,"{'lambda_l1': 3.242956335672397, 'lambda_l2': 0.0013268187440494475, 'num_leaves': 462, 'feature_fraction': 0.7195851106351826, 'bagging_fraction': 0.9459073881032881, 'bagging_freq': 5, 'min_child_samples': 97, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.708804190031596,0.694320479688011,0.8325315929455408
kmeans_sampled_data_5000_set_1,"{'lambda_l1': 0.15396831832697622, 'lambda_l2': 9.058037720241936, 'num_leaves': 188, 'feature_fraction': 0.5878522262913055, 'bagging_fraction': 0.9389743699121844, 'bagging_freq': 8, 'min_child_samples': 6, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5829514294118205,0.5196395321941725,0.7537774738968813
BalancedSampling_sampled_data_5000_set_2,"{'lambda_l1': 0.16625704994911794, 'lambda_l2': 9.861984034195538, 'num_leaves': 195, 'feature_fraction': 0.7577948778402714, 'bagging_fraction': 0.8458512627046626, 'bagging_freq': 14, 'min_child_samples': 36, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7102274344595941,0.6967174463136195,0.8317067106205638
clhs_sampled_data_5000_set_2,"{'lambda_l1': 5.345124858983157, 'lambda_l2': 2.5647641511509405, 'num_leaves': 45, 'feature_fraction': 0.8580394899007341, 'bagging_fraction': 0.9409758077637342, 'bagging_freq': 0, 'min_child_samples': 16, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.699515148064862,0.6817055494775618,0.8305278501535289
FCMtp1sampled_data_5000_set_2,"{'lambda_l1': 2.1602378068659105, 'lambda_l2': 8.98087012707563e-06, 'num_leaves': 330, 'feature_fraction': 0.6860582881226694, 'bagging_fraction': 0.9541465786210529, 'bagging_freq': 3, 'min_child_samples': 10, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5815281849838224,0.5201654496651374,0.6831490274983737
FCMtp2sampled_data_5000_set_2,"{'lambda_l1': 1.7533768149630016, 'lambda_l2': 5.271947577816401, 'num_leaves': 423, 'feature_fraction': 0.8612683487124778, 'bagging_fraction': 0.8125137543293139, 'bagging_freq': 0, 'min_child_samples': 22, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5927813042611938,0.531793696571519,0.7332073985569808
FSCS_sampled_data_5000_set_2,"{'lambda_l1': 4.3335362457455195, 'lambda_l2': 2.4509634020638145, 'num_leaves': 428, 'feature_fraction': 0.9586686562261485, 'bagging_fraction': 0.993973169017397, 'bagging_freq': 7, 'min_child_samples': 93, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7088990729934626,0.6956898352889488,0.8327457828722729
kmeans_sampled_data_5000_set_2,"{'lambda_l1': 9.865315072367301e-05, 'lambda_l2': 8.827933968925866, 'num_leaves': 220, 'feature_fraction': 0.723393295175324, 'bagging_fraction': 0.8041666083852189, 'bagging_freq': 13, 'min_child_samples': 1, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5762147391192963,0.5150010005410165,0.7422084820478437
BalancedSampling_sampled_data_5000_set_3,"{'lambda_l1': 1.9022534852362083e-08, 'lambda_l2': 6.785734920752452, 'num_leaves': 129, 'feature_fraction': 0.6860316605946388, 'bagging_fraction': 0.9446280716637893, 'bagging_freq': 1, 'min_child_samples': 80, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7054832863662672,0.6902344051580853,0.8318014091724779
clhs_sampled_data_5000_set_3,"{'lambda_l1': 9.220602801408176e-08, 'lambda_l2': 9.703348775436847, 'num_leaves': 496, 'feature_fraction': 0.7239964572771289, 'bagging_fraction': 0.915553796084075, 'bagging_freq': 1, 'min_child_samples': 17, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7101989695710341,0.6940961357537279,0.8294462319741905
FCMtp1sampled_data_5000_set_3,"{'lambda_l1': 2.8417884222330247, 'lambda_l2': 0.49077469129251516, 'num_leaves': 256, 'feature_fraction': 0.9773755338137872, 'bagging_fraction': 0.9258766040109894, 'bagging_freq': 8, 'min_child_samples': 2, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5620107597278756,0.49380240489229804,0.6756822560259558
FCMtp2sampled_data_5000_set_3,"{'lambda_l1': 2.7499123353769757, 'lambda_l2': 2.257513803441348e-05, 'num_leaves': 299, 'feature_fraction': 0.6068957295036747, 'bagging_fraction': 0.6456518047640752, 'bagging_freq': 11, 'min_child_samples': 58, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.594119154023512,0.5420284136546756,0.7462988037710981
FSCS_sampled_data_5000_set_3,"{'lambda_l1': 2.2269706056884684, 'lambda_l2': 0.0036318561785612363, 'num_leaves': 428, 'feature_fraction': 0.672095485724427, 'bagging_fraction': 0.7240686382141253, 'bagging_freq': 0, 'min_child_samples': 52, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7153606026965738,0.7014742942431988,0.8339669322933225
kmeans_sampled_data_5000_set_3,"{'lambda_l1': 9.97454238088094e-07, 'lambda_l2': 4.269454937525971, 'num_leaves': 446, 'feature_fraction': 0.8317063742203447, 'bagging_fraction': 0.8137731197149616, 'bagging_freq': 1, 'min_child_samples': 44, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5924587021908476,0.5396755547092432,0.7630685180865474
BalancedSampling_sampled_data_5000_set_4,"{'lambda_l1': 2.9045518251843756, 'lambda_l2': 5.8564129891907414e-05, 'num_leaves': 218, 'feature_fraction': 0.8753922230880214, 'bagging_fraction': 0.9962210976290333, 'bagging_freq': 4, 'min_child_samples': 30, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7124856489520177,0.698781148865209,0.8262043751315604
clhs_sampled_data_5000_set_4,"{'lambda_l1': 4.263587220375312, 'lambda_l2': 3.363112594603865, 'num_leaves': 282, 'feature_fraction': 0.7555827746921409, 'bagging_fraction': 0.8182394527835579, 'bagging_freq': 1, 'min_child_samples': 35, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7017923391496589,0.6867830351703607,0.8322251723705214
FCMtp1sampled_data_5000_set_4,"{'lambda_l1': 2.60214542222446, 'lambda_l2': 1.1855936852882282e-08, 'num_leaves': 291, 'feature_fraction': 0.699853547859298, 'bagging_fraction': 0.9775467301044338, 'bagging_freq': 6, 'min_child_samples': 28, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6027629918495536,0.5421499420638728,0.6791272439117648
FCMtp2sampled_data_5000_set_4,"{'lambda_l1': 0.2634555775523065, 'lambda_l2': 5.777574707813949, 'num_leaves': 495, 'feature_fraction': 0.8833170994347003, 'bagging_fraction': 0.5977287342323464, 'bagging_freq': 4, 'min_child_samples': 5, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5352917176662587,0.45380796710764576,0.7041859356776665
FSCS_sampled_data_5000_set_4,"{'lambda_l1': 3.8693682672020406, 'lambda_l2': 2.8047577719742418e-05, 'num_leaves': 476, 'feature_fraction': 0.8601309785726712, 'bagging_fraction': 0.9831707596698745, 'bagging_freq': 2, 'min_child_samples': 61, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7144022847817217,0.7018070633189057,0.8336412774346555
kmeans_sampled_data_5000_set_4,"{'lambda_l1': 1.1552752029637782e-05, 'lambda_l2': 9.015242388126767, 'num_leaves': 402, 'feature_fraction': 0.7774046386295866, 'bagging_fraction': 0.8805852015416753, 'bagging_freq': 7, 'min_child_samples': 8, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5851242492385642,0.5299268078098123,0.7545024625313784
BalancedSampling_sampled_data_5000_set_5,"{'lambda_l1': 6.38643007502277, 'lambda_l2': 0.007324729873103137, 'num_leaves': 228, 'feature_fraction': 0.9092749034949237, 'bagging_fraction': 0.9509358840370843, 'bagging_freq': 14, 'min_child_samples': 85, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6949702541914549,0.6776013993812039,0.8283001876644466
clhs_sampled_data_5000_set_5,"{'lambda_l1': 8.809196484105997e-05, 'lambda_l2': 9.513296023965202, 'num_leaves': 294, 'feature_fraction': 0.9729700107259833, 'bagging_fraction': 0.6702247059578611, 'bagging_freq': 0, 'min_child_samples': 87, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7016310381144858,0.6861253837292153,0.8274071713252505
FCMtp1sampled_data_5000_set_5,"{'lambda_l1': 3.1172772931383492, 'lambda_l2': 7.870029918978266e-06, 'num_leaves': 74, 'feature_fraction': 0.6674371482121123, 'bagging_fraction': 0.9474163369957858, 'bagging_freq': 3, 'min_child_samples': 11, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5953051910468438,0.5355003435150896,0.6872635606262433
FCMtp2sampled_data_5000_set_5,"{'lambda_l1': 1.1426366365444401e-08, 'lambda_l2': 9.50542100925269, 'num_leaves': 227, 'feature_fraction': 0.8801625252051016, 'bagging_fraction': 0.6829885071201676, 'bagging_freq': 2, 'min_child_samples': 8, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5745922404713786,0.5088141119729288,0.7200958063677111
FSCS_sampled_data_5000_set_5,"{'lambda_l1': 0.7367660553259903, 'lambda_l2': 9.424067457358127, 'num_leaves': 495, 'feature_fraction': 0.9525790447060901, 'bagging_fraction': 0.9617622022900891, 'bagging_freq': 8, 'min_child_samples': 60, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7167174290512652,0.7045117556075018,0.8296332547010158
kmeans_sampled_data_5000_set_5,"{'lambda_l1': 3.941958372532362e-08, 'lambda_l2': 8.831458582740138, 'num_leaves': 489, 'feature_fraction': 0.9618184526389899, 'bagging_fraction': 0.8997632545134424, 'bagging_freq': 2, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.602478342963954,0.546221293201929,0.7659063045882311
BalancedSampling_sampled_data_5000_set_6,"{'lambda_l1': 3.945878930458419, 'lambda_l2': 7.777307803625726e-07, 'num_leaves': 288, 'feature_fraction': 0.8356269896610597, 'bagging_fraction': 0.9622437182418939, 'bagging_freq': 6, 'min_child_samples': 21, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7075137817502111,0.6937243136263425,0.8291653635070672
clhs_sampled_data_5000_set_6,"{'lambda_l1': 4.444462496400209, 'lambda_l2': 0.8187050820602042, 'num_leaves': 242, 'feature_fraction': 0.9943774896731351, 'bagging_fraction': 0.7920497674268255, 'bagging_freq': 3, 'min_child_samples': 40, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7034527909823233,0.6867545084928945,0.828095111503896
FCMtp1sampled_data_5000_set_6,"{'lambda_l1': 2.6786941636659476, 'lambda_l2': 3.6225415769136824e-05, 'num_leaves': 374, 'feature_fraction': 0.7695075442254543, 'bagging_fraction': 0.9559350173331038, 'bagging_freq': 7, 'min_child_samples': 21, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5908077386543699,0.5305063527098576,0.6595588470489572
FCMtp2sampled_data_5000_set_6,"{'lambda_l1': 0.6085781240511613, 'lambda_l2': 7.368809062770721, 'num_leaves': 305, 'feature_fraction': 0.7292725427999867, 'bagging_fraction': 0.9799090297882662, 'bagging_freq': 9, 'min_child_samples': 4, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5566973138633495,0.4862416075847381,0.7091300603479824
FSCS_sampled_data_5000_set_6,"{'lambda_l1': 4.28165431552243, 'lambda_l2': 1.655302181328379, 'num_leaves': 347, 'feature_fraction': 0.8727210420000966, 'bagging_fraction': 0.7746893138534366, 'bagging_freq': 15, 'min_child_samples': 32, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7107045941894226,0.696768984760443,0.8328398129572545
kmeans_sampled_data_5000_set_6,"{'lambda_l1': 0.00481870897902833, 'lambda_l2': 9.057576031286764, 'num_leaves': 150, 'feature_fraction': 0.7891614797357228, 'bagging_fraction': 0.8966641202417927, 'bagging_freq': 4, 'min_child_samples': 31, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5953336559354037,0.5410645790061086,0.7621748665774138
BalancedSampling_sampled_data_5000_set_7,"{'lambda_l1': 2.3931189762096046, 'lambda_l2': 6.9077192915453995, 'num_leaves': 336, 'feature_fraction': 0.4726142964089123, 'bagging_fraction': 0.9600566506257217, 'bagging_freq': 12, 'min_child_samples': 42, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.699458218287742,0.6829826637153713,0.8297216656782102
clhs_sampled_data_5000_set_7,"{'lambda_l1': 4.156458613791328, 'lambda_l2': 0.0024606261701662032, 'num_leaves': 410, 'feature_fraction': 0.6584195310876112, 'bagging_fraction': 0.9576930749239276, 'bagging_freq': 5, 'min_child_samples': 1, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7099617621663677,0.6963284298474286,0.8305865257269672
FCMtp1sampled_data_5000_set_7,"{'lambda_l1': 0.18385837081190334, 'lambda_l2': 9.726211378543384, 'num_leaves': 159, 'feature_fraction': 0.9493713534503888, 'bagging_fraction': 0.9639040184523648, 'bagging_freq': 5, 'min_child_samples': 19, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5966335525129752,0.5368818440035302,0.7028186277528408
FCMtp2sampled_data_5000_set_7,"{'lambda_l1': 2.290034857201921, 'lambda_l2': 3.7566360802109826, 'num_leaves': 150, 'feature_fraction': 0.9757476036824612, 'bagging_fraction': 0.8464102436871637, 'bagging_freq': 0, 'min_child_samples': 11, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5733018321899936,0.5098606621317605,0.708226432240828
FSCS_sampled_data_5000_set_7,"{'lambda_l1': 4.084825468511035, 'lambda_l2': 1.6152592765423756e-06, 'num_leaves': 91, 'feature_fraction': 0.9997213944280733, 'bagging_fraction': 0.976304971108207, 'bagging_freq': 2, 'min_child_samples': 48, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7149620942567343,0.7029485283909701,0.8326940458445025
kmeans_sampled_data_5000_set_7,"{'lambda_l1': 2.3406772519576187, 'lambda_l2': 5.869398307361402e-05, 'num_leaves': 139, 'feature_fraction': 0.921040204922145, 'bagging_fraction': 0.806208485562029, 'bagging_freq': 14, 'min_child_samples': 16, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5998026434393176,0.5608621627663809,0.7473782846533314
BalancedSampling_sampled_data_5000_set_8,"{'lambda_l1': 5.15819633040247e-05, 'lambda_l2': 9.012327338649147, 'num_leaves': 221, 'feature_fraction': 0.8145281974146897, 'bagging_fraction': 0.6069487136821873, 'bagging_freq': 9, 'min_child_samples': 83, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.695349786038921,0.6785397032379772,0.8257323804204264
clhs_sampled_data_5000_set_8,"{'lambda_l1': 4.427107971068217, 'lambda_l2': 9.157742393647036e-08, 'num_leaves': 368, 'feature_fraction': 0.6295786271328214, 'bagging_fraction': 0.7467387017050311, 'bagging_freq': 0, 'min_child_samples': 34, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7053599385158407,0.691066628169945,0.8313907411128211
FCMtp1sampled_data_5000_set_8,"{'lambda_l1': 3.6767129396914697, 'lambda_l2': 0.003491647764361223, 'num_leaves': 120, 'feature_fraction': 0.8969412604171019, 'bagging_fraction': 0.8721930107281498, 'bagging_freq': 11, 'min_child_samples': 46, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5954095623048969,0.5367204804264547,0.6384950462820421
FCMtp2sampled_data_5000_set_8,"{'lambda_l1': 2.9221548142822957, 'lambda_l2': 0.007509418935690805, 'num_leaves': 376, 'feature_fraction': 0.9464409522003049, 'bagging_fraction': 0.9825122653111221, 'bagging_freq': 8, 'min_child_samples': 36, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6022221589669143,0.5474625425325963,0.7242484143124697
FSCS_sampled_data_5000_set_8,"{'lambda_l1': 5.587274826398928, 'lambda_l2': 7.397187121539688e-08, 'num_leaves': 304, 'feature_fraction': 0.9793192426666218, 'bagging_fraction': 0.9705569773160112, 'bagging_freq': 13, 'min_child_samples': 85, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7065962009222536,0.6916668011450805,0.8342037199863884
kmeans_sampled_data_5000_set_8,"{'lambda_l1': 1.6459012821753354, 'lambda_l2': 5.3427883843292765, 'num_leaves': 469, 'feature_fraction': 0.9519201136528856, 'bagging_fraction': 0.9999280027909858, 'bagging_freq': 5, 'min_child_samples': 5, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5974590342812142,0.5357204047095876,0.7522009971804672
BalancedSampling_sampled_data_5000_set_9,"{'lambda_l1': 4.673944073391172, 'lambda_l2': 0.0006353554049489145, 'num_leaves': 328, 'feature_fraction': 0.7590383381583067, 'bagging_fraction': 0.8478009100060655, 'bagging_freq': 0, 'min_child_samples': 53, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7027980985454442,0.6863970767798169,0.8267941386734134
clhs_sampled_data_5000_set_9,"{'lambda_l1': 0.20262290086567944, 'lambda_l2': 6.290984268600779, 'num_leaves': 86, 'feature_fraction': 0.6794632130608791, 'bagging_fraction': 0.9684254835210178, 'bagging_freq': 6, 'min_child_samples': 62, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7015741083373659,0.685227039991599,0.8313678036437643
FCMtp1sampled_data_5000_set_9,"{'lambda_l1': 0.0008507368261067087, 'lambda_l2': 6.441245030587747, 'num_leaves': 351, 'feature_fraction': 0.9128504549603785, 'bagging_fraction': 0.8838975558934885, 'bagging_freq': 9, 'min_child_samples': 24, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5902953706602906,0.5326156060835575,0.6967961074010046
FCMtp2sampled_data_5000_set_9,"{'lambda_l1': 1.342368813213305e-05, 'lambda_l2': 9.711068426668893, 'num_leaves': 505, 'feature_fraction': 0.8171448501532217, 'bagging_fraction': 0.9921328029230856, 'bagging_freq': 7, 'min_child_samples': 40, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5998595732164376,0.5493106187842249,0.7286151365857857
FSCS_sampled_data_5000_set_9,"{'lambda_l1': 4.1015099643771125, 'lambda_l2': 9.783128077611606, 'num_leaves': 309, 'feature_fraction': 0.7369167471127558, 'bagging_fraction': 0.970051702663831, 'bagging_freq': 5, 'min_child_samples': 60, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.7050373364454945,0.6875103547090126,0.8341688560863681
kmeans_sampled_data_5000_set_9,"{'lambda_l1': 4.7265879005729826e-05, 'lambda_l2': 5.792062689453001, 'num_leaves': 476, 'feature_fraction': 0.9537891607916031, 'bagging_fraction': 0.7857437869551864, 'bagging_freq': 7, 'min_child_samples': 23, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5938060402493525,0.5406106919754127,0.7596903624757497
BalancedSampling_sampled_data_5000_set_10,"{'lambda_l1': 4.182041716647436, 'lambda_l2': 0.00033275948981163864, 'num_leaves': 171, 'feature_fraction': 0.6738059441278701, 'bagging_fraction': 0.5563020374797846, 'bagging_freq': 9, 'min_child_samples': 14, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6982911578567836,0.6808971969806061,0.8280045094356792
clhs_sampled_data_5000_set_10,"{'lambda_l1': 6.626786722097912, 'lambda_l2': 1.420112918533104e-07, 'num_leaves': 315, 'feature_fraction': 0.9326621442634796, 'bagging_fraction': 0.7596524994766263, 'bagging_freq': 0, 'min_child_samples': 71, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.6985758067423833,0.6801303328088832,0.8290935629787075
FCMtp1sampled_data_5000_set_10,"{'lambda_l1': 1.8516673887976705, 'lambda_l2': 0.0020827182444233786, 'num_leaves': 305, 'feature_fraction': 0.659003291396164, 'bagging_fraction': 0.969131463028054, 'bagging_freq': 9, 'min_child_samples': 18, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5841849079160855,0.5289297841213867,0.6837119229074103
FCMtp2sampled_data_5000_set_10,"{'lambda_l1': 1.4060865594964416e-06, 'lambda_l2': 8.53250859272091, 'num_leaves': 478, 'feature_fraction': 0.8546100638393559, 'bagging_fraction': 0.8360905147072577, 'bagging_freq': 7, 'min_child_samples': 15, 'objective': 'multiclass', 'metric': 'multi_logloss', 'boosting_type': 'gbdt', 'seed': 42, 'num_class': 7, 'device': 'cpu'}",0.5740514075887393,0.508237229568459,0.7253005006004921
