dataset,best_params,test_accuracy,test_f1
BalancedSampling_sampled_data_5000_set_4,"{'n_estimators': 365, 'max_depth': 18, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'log2'}",0.7111667757820728,0.6882403961902245
clhs_sampled_data_5000_set_4,"{'n_estimators': 510, 'max_depth': 32, 'min_samples_split': 13, 'min_samples_leaf': 13, 'max_features': 'log2'}",0.6895049955879423,0.6603767986327407
FCMtp1sampled_data_5000_set_4,"{'n_estimators': 614, 'max_depth': 16, 'min_samples_split': 11, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.6149364758570304,0.5550147800059136
FCMtp2sampled_data_5000_set_4,"{'n_estimators': 47, 'max_depth': 16, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt'}",0.6036359150987257,0.5408329088704537
FSCS_sampled_data_5000_set_4,"{'n_estimators': 71, 'max_depth': 17, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7209302325581395,0.7039398576183501
kmeans_sampled_data_5000_set_4,"{'n_estimators': 668, 'max_depth': 32, 'min_samples_split': 12, 'min_samples_leaf': 11, 'max_features': 'log2'}",0.6141204823849782,0.5636065252409594
BalancedSampling_sampled_data_5000_set_5,"{'n_estimators': 722, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 13, 'max_features': 'sqrt'}",0.6817530576034462,0.6507776883114935
clhs_sampled_data_5000_set_5,"{'n_estimators': 323, 'max_depth': 16, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.7156072983974268,0.6955863106868176
FCMtp1sampled_data_5000_set_5,"{'n_estimators': 245, 'max_depth': 19, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.6109893446433824,0.5510884844219628
FCMtp2sampled_data_5000_set_5,"{'n_estimators': 707, 'max_depth': 24, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.6099171671742906,0.5525511079945626
FSCS_sampled_data_5000_set_5,"{'n_estimators': 268, 'max_depth': 15, 'min_samples_split': 14, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",0.7051606842959209,0.682184361170358
kmeans_sampled_data_5000_set_5,"{'n_estimators': 222, 'max_depth': 11, 'min_samples_split': 13, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.6192062091410245,0.5702470158963452
BalancedSampling_sampled_data_5000_set_6,"{'n_estimators': 88, 'max_depth': 14, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.7019631284810187,0.6804480945338641
clhs_sampled_data_5000_set_6,"{'n_estimators': 434, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7243270425929615,0.7052248346129929
FCMtp1sampled_data_5000_set_6,"{'n_estimators': 964, 'max_depth': 12, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6112645052327953,0.5518676864948808
FCMtp2sampled_data_5000_set_6,"{'n_estimators': 436, 'max_depth': 17, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.609575588511571,0.5519366177675343
FSCS_sampled_data_5000_set_6,"{'n_estimators': 885, 'max_depth': 14, 'min_samples_split': 13, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.7134724317554296,0.6935995506834406
kmeans_sampled_data_5000_set_6,"{'n_estimators': 513, 'max_depth': 17, 'min_samples_split': 14, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6226314840644066,0.5734156195467138
BalancedSampling_sampled_data_5000_set_7,"{'n_estimators': 539, 'max_depth': 21, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7157496228402266,0.6968115755311622
clhs_sampled_data_5000_set_7,"{'n_estimators': 803, 'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.7152657197347072,0.6973307652749642
FCMtp1sampled_data_5000_set_7,"{'n_estimators': 479, 'max_depth': 31, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.6119097093734878,0.5529692818834234
FCMtp2sampled_data_5000_set_7,"{'n_estimators': 364, 'max_depth': 12, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.6070327251335478,0.5460743957289202
FSCS_sampled_data_5000_set_7,"{'n_estimators': 747, 'max_depth': 8, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6888313265586898,0.6644269627224538
kmeans_sampled_data_5000_set_7,"{'n_estimators': 452, 'max_depth': 30, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6243583539703775,0.5729729774613358
BalancedSampling_sampled_data_5000_set_8,"{'n_estimators': 104, 'max_depth': 9, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.6905866613532208,0.6634927535537724
clhs_sampled_data_5000_set_8,"{'n_estimators': 420, 'max_depth': 24, 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.7187953659161425,0.7003120835305972
FCMtp1sampled_data_5000_set_8,"{'n_estimators': 184, 'max_depth': 32, 'min_samples_split': 16, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6103631170950632,0.5514795227030312
FCMtp2sampled_data_5000_set_8,"{'n_estimators': 683, 'max_depth': 12, 'min_samples_split': 14, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.6110083212357557,0.5525352688310483
FSCS_sampled_data_5000_set_8,"{'n_estimators': 384, 'max_depth': 24, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7228184034992836,0.7039104798037461
kmeans_sampled_data_5000_set_8,"{'n_estimators': 169, 'max_depth': 19, 'min_samples_split': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.6232671999089123,0.572084736727449
BalancedSampling_sampled_data_5000_set_9,"{'n_estimators': 671, 'max_depth': 17, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.710009203647301,0.6882874647476052
clhs_sampled_data_5000_set_9,"{'n_estimators': 135, 'max_depth': 32, 'min_samples_split': 8, 'min_samples_leaf': 7, 'max_features': 'sqrt'}",0.6992874289563823,0.6708804726409241
FCMtp1sampled_data_5000_set_9,"{'n_estimators': 461, 'max_depth': 21, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",0.6106572542768495,0.550691921305483
FCMtp2sampled_data_5000_set_9,"{'n_estimators': 521, 'max_depth': 30, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.6265786152780545,0.5820642810317029
FSCS_sampled_data_5000_set_9,"{'n_estimators': 984, 'max_depth': 21, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.7068116478323987,0.6836497292473437
kmeans_sampled_data_5000_set_9,"{'n_estimators': 948, 'max_depth': 29, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'log2'}",0.6229920393194994,0.5726271649696683
BalancedSampling_sampled_data_5000_set_10,"{'n_estimators': 831, 'max_depth': 11, 'min_samples_split': 8, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.698063438748304,0.6714025644624716
clhs_sampled_data_5000_set_10,"{'n_estimators': 777, 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_features': 'log2'}",0.6820377064890457,0.6542357522979978
FCMtp1sampled_data_5000_set_10,"{'n_estimators': 192, 'max_depth': 29, 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.607051701725921,0.5493436666877344
FCMtp2sampled_data_5000_set_10,"{'n_estimators': 134, 'max_depth': 15, 'min_samples_split': 16, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.6090347556289317,0.5489762786856203
FSCS_sampled_data_5000_set_10,"{'n_estimators': 156, 'max_depth': 25, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7382273965064093,0.7246857076034815
kmeans_sampled_data_5000_set_10,"{'n_estimators': 788, 'max_depth': 13, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.6244722135246173,0.5730033095893249
BalancedSampling_sampled_data_5000_set_11,"{'n_estimators': 500, 'max_depth': 26, 'min_samples_split': 16, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7127987627261773,0.6938971374084787
clhs_sampled_data_5000_set_11,"{'n_estimators': 668, 'max_depth': 18, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.7039936238649626,0.6806672265964192
FCMtp1sampled_data_5000_set_11,"{'n_estimators': 264, 'max_depth': 22, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.5965576461434821,0.5389909801730646
FCMtp2sampled_data_5000_set_11,"{'n_estimators': 513, 'max_depth': 17, 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.6148415928951638,0.5554611831898775
FSCS_sampled_data_5000_set_11,"{'n_estimators': 84, 'max_depth': 13, 'min_samples_split': 15, 'min_samples_leaf': 7, 'max_features': 'sqrt'}",0.7038702760145361,0.6815272780497172
kmeans_sampled_data_5000_set_11,"{'n_estimators': 471, 'max_depth': 14, 'min_samples_split': 13, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6187982124049984,0.5743378165607314
BalancedSampling_sampled_data_5000_set_12,"{'n_estimators': 616, 'max_depth': 15, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7125805319138843,0.6921042233923018
clhs_sampled_data_5000_set_12,"{'n_estimators': 16, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.6967350772821724,0.6783797618247508
FCMtp1sampled_data_5000_set_12,"{'n_estimators': 87, 'max_depth': 19, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.5962255557769491,0.5363062013930316
FCMtp2sampled_data_5000_set_12,"{'n_estimators': 978, 'max_depth': 12, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.6072889091305874,0.5488191159624675
FSCS_sampled_data_5000_set_12,"{'n_estimators': 214, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.715929900467773,0.69470332101332
kmeans_sampled_data_5000_set_12,"{'n_estimators': 728, 'max_depth': 18, 'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.6226884138415265,0.5726207845795387
BalancedSampling_sampled_data_5000_set_13,"{'n_estimators': 50, 'max_depth': 32, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7138045221219625,0.693203913305773
clhs_sampled_data_5000_set_13,"{'n_estimators': 600, 'max_depth': 19, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.7185296936229162,0.6978158475042879
FCMtp1sampled_data_5000_set_13,"{'n_estimators': 612, 'max_depth': 12, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6033607545093128,0.5450962941245758
FCMtp2sampled_data_5000_set_13,"{'n_estimators': 52, 'max_depth': 29, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.6018900686003814,0.5440229429022789
FSCS_sampled_data_5000_set_13,"{'n_estimators': 684, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7411497917318987,0.7283621824419608
kmeans_sampled_data_5000_set_13,"{'n_estimators': 883, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.6285711574772518,0.5911940498222173
BalancedSampling_sampled_data_5000_set_14,"{'n_estimators': 765, 'max_depth': 23, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7176757469661172,0.6955828876540124
clhs_sampled_data_5000_set_14,"{'n_estimators': 775, 'max_depth': 20, 'min_samples_split': 13, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.7082348922603968,0.6853419162959125
FCMtp1sampled_data_5000_set_14,"{'n_estimators': 471, 'max_depth': 26, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': 'sqrt'}",0.608807036520452,0.5486623854190428
FCMtp2sampled_data_5000_set_14,"{'n_estimators': 867, 'max_depth': 16, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.6146708035638041,0.5546682866382212
FSCS_sampled_data_5000_set_14,"{'n_estimators': 583, 'max_depth': 25, 'min_samples_split': 13, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.719136944578862,0.70019644924993
kmeans_sampled_data_5000_set_14,"{'n_estimators': 924, 'max_depth': 17, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.6242444944161377,0.5727518618414909
BalancedSampling_sampled_data_5000_set_15,"{'n_estimators': 453, 'max_depth': 22, 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.714667957074948,0.6951906741840156
clhs_sampled_data_5000_set_15,"{'n_estimators': 744, 'max_depth': 18, 'min_samples_split': 11, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.7068021595362121,0.6838738814693391
FCMtp1sampled_data_5000_set_15,"{'n_estimators': 590, 'max_depth': 16, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.6162173958422286,0.5583823025493727
FCMtp2sampled_data_5000_set_15,"{'n_estimators': 338, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.5969182013985749,0.5383785376145979
FSCS_sampled_data_5000_set_15,"{'n_estimators': 843, 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.695378250927481,0.6720821964615946
kmeans_sampled_data_5000_set_15,"{'n_estimators': 852, 'max_depth': 14, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6258100632869356,0.5734974876342497
BalancedSampling_sampled_data_5000_set_16,"{'n_estimators': 299, 'max_depth': 17, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7251904775459471,0.7085785873984912
clhs_sampled_data_5000_set_16,"{'n_estimators': 542, 'max_depth': 21, 'min_samples_split': 8, 'min_samples_leaf': 7, 'max_features': 'log2'}",0.7101989695710341,0.6861758064683768
FCMtp1sampled_data_5000_set_16,"{'n_estimators': 204, 'max_depth': 29, 'min_samples_split': 8, 'min_samples_leaf': 9, 'max_features': 'log2'}",0.6120994752972209,0.5521634577926141
FCMtp2sampled_data_5000_set_16,"{'n_estimators': 696, 'max_depth': 26, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.6072794208344008,0.5519740016233783
FSCS_sampled_data_5000_set_16,"{'n_estimators': 804, 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7398783600428871,0.7271492391775998
kmeans_sampled_data_5000_set_16,"{'n_estimators': 76, 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",0.5961591377036426,0.5389325217318726
BalancedSampling_sampled_data_5000_set_17,"{'n_estimators': 282, 'max_depth': 22, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.717163378972038,0.694100336305496
clhs_sampled_data_5000_set_17,"{'n_estimators': 16, 'max_depth': 25, 'min_samples_split': 11, 'min_samples_leaf': 10, 'max_features': 'log2'}",0.6845046634975758,0.6548607579791852
FCMtp1sampled_data_5000_set_17,"{'n_estimators': 193, 'max_depth': 12, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.6091486151831715,0.5511245421367589
FCMtp2sampled_data_5000_set_17,"{'n_estimators': 714, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.6040154469461919,0.541173712548353
FSCS_sampled_data_5000_set_17,"{'n_estimators': 977, 'max_depth': 12, 'min_samples_split': 3, 'min_samples_leaf': 5, 'max_features': 'log2'}",0.7039461823840293,0.6829975698520134
kmeans_sampled_data_5000_set_17,"{'n_estimators': 793, 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.6220621862932073,0.5678075043982659
BalancedSampling_sampled_data_5000_set_18,"{'n_estimators': 882, 'max_depth': 32, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.7248394105870409,0.7047768410722639
clhs_sampled_data_5000_set_18,"{'n_estimators': 579, 'max_depth': 22, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7186720180657159,0.7004125562898632
FCMtp1sampled_data_5000_set_18,"{'n_estimators': 167, 'max_depth': 12, 'min_samples_split': 7, 'min_samples_leaf': 9, 'max_features': 'sqrt'}",0.6119002210773011,0.5518225430592693
FCMtp2sampled_data_5000_set_18,"{'n_estimators': 673, 'max_depth': 13, 'min_samples_split': 8, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.6118432913001812,0.5513109499034737
FSCS_sampled_data_5000_set_18,"{'n_estimators': 682, 'max_depth': 17, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.7133016424240699,0.6915054212689042
kmeans_sampled_data_5000_set_18,"{'n_estimators': 928, 'max_depth': 21, 'min_samples_split': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.6189500251439849,0.5719603134566749
BalancedSampling_sampled_data_5000_set_19,"{'n_estimators': 156, 'max_depth': 12, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.711764538441832,0.6908719481255701
clhs_sampled_data_5000_set_19,"{'n_estimators': 816, 'max_depth': 15, 'min_samples_split': 6, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.7005398840530206,0.6743098244085052
FCMtp1sampled_data_5000_set_19,"{'n_estimators': 468, 'max_depth': 24, 'min_samples_split': 2, 'min_samples_leaf': 10, 'max_features': 'log2'}",0.6128775155845265,0.5528035277785618
FCMtp2sampled_data_5000_set_19,"{'n_estimators': 849, 'max_depth': 14, 'min_samples_split': 11, 'min_samples_leaf': 14, 'max_features': 'log2'}",0.5962160674807625,0.5325864923196634
FSCS_sampled_data_5000_set_19,"{'n_estimators': 193, 'max_depth': 18, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7201237273822739,0.7017800559888219
kmeans_sampled_data_5000_set_19,"{'n_estimators': 82, 'max_depth': 20, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6265975918704279,0.5795771436570026
BalancedSampling_sampled_data_5000_set_20,"{'n_estimators': 191, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.7096012069112749,0.688443763139451
clhs_sampled_data_5000_set_20,"{'n_estimators': 953, 'max_depth': 16, 'min_samples_split': 13, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.7097055781693281,0.688710274339534
FCMtp1sampled_data_5000_set_20,"{'n_estimators': 307, 'max_depth': 15, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.6139307164612451,0.5540449774317194
FCMtp2sampled_data_5000_set_20,"{'n_estimators': 268, 'max_depth': 30, 'min_samples_split': 9, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",0.6009507272779027,0.5395548621631083
FSCS_sampled_data_5000_set_20,"{'n_estimators': 633, 'max_depth': 25, 'min_samples_split': 8, 'min_samples_leaf': 12, 'max_features': 'sqrt'}",0.6962132209919065,0.6704931680306926
kmeans_sampled_data_5000_set_20,"{'n_estimators': 611, 'max_depth': 28, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6217206076304878,0.5773554852959235
BalancedSampling_sampled_data_10000_set_1,"{'n_estimators': 291, 'max_depth': 12, 'min_samples_split': 14, 'min_samples_leaf': 14, 'max_features': 'log2'}",0.7037044415447292,0.6760245504156047
clhs_sampled_data_10000_set_1,"{'n_estimators': 740, 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7539071449204626,0.73983266516469
FCMtp1sampled_data_10000_set_1,"{'n_estimators': 316, 'max_depth': 29, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6064466646080902,0.5473372169615132
FCMtp2sampled_data_10000_set_1,"{'n_estimators': 814, 'max_depth': 29, 'min_samples_split': 13, 'min_samples_leaf': 16, 'max_features': 'sqrt'}",0.6262289203430518,0.5642916354266769
FSCS_sampled_data_10000_set_1,"{'n_estimators': 892, 'max_depth': 21, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.762822109111193,0.749110018137001
kmeans_sampled_data_10000_set_1,"{'n_estimators': 681, 'max_depth': 32, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.6505832079925892,0.61115299538113
BalancedSampling_sampled_data_10000_set_2,"{'n_estimators': 116, 'max_depth': 13, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7332084906318169,0.7174761705455959
clhs_sampled_data_10000_set_2,"{'n_estimators': 996, 'max_depth': 29, 'min_samples_split': 9, 'min_samples_leaf': 7, 'max_features': 'log2'}",0.7288157540864403,0.7113642806530978
FCMtp1sampled_data_10000_set_2,"{'n_estimators': 742, 'max_depth': 31, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6075622802386621,0.5471966600691508
FCMtp2sampled_data_10000_set_2,"{'n_estimators': 381, 'max_depth': 13, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.6313487992190691,0.5796758429469336
FSCS_sampled_data_10000_set_2,"{'n_estimators': 103, 'max_depth': 24, 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.7385076648770332,0.7203556962029886
kmeans_sampled_data_10000_set_2,"{'n_estimators': 124, 'max_depth': 29, 'min_samples_split': 9, 'min_samples_leaf': 9, 'max_features': 'sqrt'}",0.6409809448865956,0.5983837525953113
BalancedSampling_sampled_data_10000_set_3,"{'n_estimators': 779, 'max_depth': 22, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.7497235863058181,0.7340482547025191
clhs_sampled_data_10000_set_3,"{'n_estimators': 673, 'max_depth': 14, 'min_samples_split': 8, 'min_samples_leaf': 13, 'max_features': 'sqrt'}",0.70983036665903,0.6864279020545418
FCMtp1sampled_data_10000_set_3,"{'n_estimators': 98, 'max_depth': 27, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.6139272658452283,0.5542327533122252
FCMtp2sampled_data_10000_set_3,"{'n_estimators': 380, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.6344864681800524,0.5837495513144234
FSCS_sampled_data_10000_set_3,"{'n_estimators': 433, 'max_depth': 31, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.7670255894335263,0.7551849845888773
kmeans_sampled_data_10000_set_3,"{'n_estimators': 815, 'max_depth': 23, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.6513003894693853,0.613428261850775
BalancedSampling_sampled_data_10000_set_4,"{'n_estimators': 180, 'max_depth': 32, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.7519249350054287,0.7363019119965085
clhs_sampled_data_10000_set_4,"{'n_estimators': 115, 'max_depth': 32, 'min_samples_split': 6, 'min_samples_leaf': 10, 'max_features': 'log2'}",0.720617971372506,0.6989559594315444
FCMtp1sampled_data_10000_set_4,"{'n_estimators': 236, 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.6130507107069217,0.556074024375291
FCMtp2sampled_data_10000_set_4,"{'n_estimators': 202, 'max_depth': 23, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.6317970376420666,0.5745822525568904
FSCS_sampled_data_10000_set_4,"{'n_estimators': 678, 'max_depth': 14, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.7439263693683823,0.7281236598842898
kmeans_sampled_data_10000_set_4,"{'n_estimators': 652, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.6486009980775552,0.6065519600518354
BalancedSampling_sampled_data_10000_set_5,"{'n_estimators': 982, 'max_depth': 22, 'min_samples_split': 7, 'min_samples_leaf': 7, 'max_features': 'log2'}",0.7316147540167143,0.7117279154763567
clhs_sampled_data_10000_set_5,"{'n_estimators': 618, 'max_depth': 13, 'min_samples_split': 15, 'min_samples_leaf': 7, 'max_features': 'sqrt'}",0.7219925692030321,0.7034689578035186
FCMtp1sampled_data_10000_set_5,"{'n_estimators': 433, 'max_depth': 16, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6077814190232387,0.5473237250619235
FCMtp2sampled_data_10000_set_5,"{'n_estimators': 850, 'max_depth': 28, 'min_samples_split': 16, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.6412797705019274,0.5939984164091393
FSCS_sampled_data_10000_set_5,"{'n_estimators': 890, 'max_depth': 21, 'min_samples_split': 11, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",0.7408185829689321,0.7249891761710271
kmeans_sampled_data_10000_set_5,"{'n_estimators': 792, 'max_depth': 21, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.6570478021375993,0.6194062319573602
BalancedSampling_sampled_data_10000_set_6,"{'n_estimators': 104, 'max_depth': 23, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.7452312412219976,0.7297953520785723
clhs_sampled_data_10000_set_6,"{'n_estimators': 585, 'max_depth': 11, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2'}",0.7218132738338331,0.7037248403257819
FCMtp1sampled_data_10000_set_6,"{'n_estimators': 722, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",0.6035480561393722,0.5418582954505549
FCMtp2sampled_data_10000_set_6,"{'n_estimators': 160, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",0.632036098134332,0.5799861441733184
FSCS_sampled_data_10000_set_6,"{'n_estimators': 359, 'max_depth': 27, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.7676033189565009,0.7538214066326425
kmeans_sampled_data_10000_set_6,"{'n_estimators': 146, 'max_depth': 23, 'min_samples_split': 16, 'min_samples_leaf': 3, 'max_features': 'sqrt'}",0.6508919944617653,0.6113797011533895
BalancedSampling_sampled_data_10000_set_7,"{'n_estimators': 648, 'max_depth': 25, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.763051208749614,0.7489286390823888
clhs_sampled_data_10000_set_7,"{'n_estimators': 817, 'max_depth': 24, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.7248612951102168,0.7049438296148259
FCMtp1sampled_data_10000_set_7,"{'n_estimators': 814, 'max_depth': 17, 'min_samples_split': 14, 'min_samples_leaf': 2, 'max_features': 'log2'}",0.6201328777902841,0.5620745046071106
